coef,se,p_value,ci_lo,ci_hi,n,n_left,n_right,spec,outcome,threshold,cutoff_km,bandwidth_km,kernel,poly_order,donut_km,ring_lower_km,extra_formula,pct_effect
3.802280156737873,0.28728731860781004,5.501385365052744e-40,3.2391970122665654,4.365363301209181,134487,76008,58479,balance_floor_area_sqm,floor_area_sqm,80,1.0,0.5,triangular,1,0.0,,,4380.322649197888
-0.2042212610193719,0.16539484613412767,0.21692361789057868,-0.5283951594422621,0.11995263740351833,134487,76008,58479,balance_remaining_lease_years,remaining_lease_years,80,1.0,0.5,triangular,1,0.0,,,-18.471803888862105
0.0066155381468479,0.0038016017897060947,0.08182433447593122,-0.000835601360976046,0.014066677654671846,134487,76008,58479,balance_dist_to_nearest_mrt_km,dist_to_nearest_mrt_km,80,1.0,0.5,triangular,1,0.0,,,0.6637469154466613
-0.022117156899865566,0.004454556474687374,6.867850450038726e-07,-0.03084808759025282,-0.013386226209478314,134487,76008,58479,balance_dist_to_nearest_mall_km,dist_to_nearest_mall_km,80,1.0,0.5,triangular,1,0.0,,,-2.187436582877933
0.009804658836964686,0.00587075167026206,0.09490239469925281,-0.0017020144367489512,0.021311332110678323,134487,76008,58479,balance_dist_to_nearest_hawker_km,dist_to_nearest_hawker_km,80,1.0,0.5,triangular,1,0.0,,,0.9852881979384165
0.002284278373006021,0.0006711333482718717,0.0006650083331927087,0.0009688570103931523,0.003599699735618889,134487,76008,58479,balance_dist_to_nearest_busstop_km,dist_to_nearest_busstop_km,80,1.0,0.5,triangular,1,0.0,,,0.22868893245169275
1.0961768333088422,0.01725437210738845,0.0,1.0623582639783609,1.1299954026393235,134487,76008,58479,balance_countall_0_1km,countall_0_1km,80,1.0,0.5,triangular,1,0.0,,,199.27025238679215
-1.1038899540418425,0.03147730710697914,1.9746806242265135e-269,-1.1655854759715216,-1.0421944321121634,134487,76008,58479,balance_countall_1_2km,countall_1_2km,80,1.0,0.5,triangular,1,0.0,,,-66.84212543220018
