coef,se,p_value,ci_lo,ci_hi,n,n_left,n_right,spec,outcome,threshold,cutoff_km,bandwidth_km,kernel,poly_order,donut_km,ring_lower_km,extra_formula,pct_effect
-0.0011767272048964395,0.002331493936184895,0.6137628676910435,-0.005746455319818834,0.0033930009100259545,156398,96435,59963,threshold_75,log_real_price_psf,75,1.0,0.5,triangular,1,0.0,,,-0.11760351329256347
-0.018328932368280964,0.002382482458369494,1.434913046685665e-14,-0.022998597986685174,-0.013659266749876756,134487,76008,58479,threshold_80,log_real_price_psf,80,1.0,0.5,triangular,1,0.0,,,-1.8161979068736955
-0.0204238006717834,0.002614677949194442,5.6641183022697056e-15,-0.025548569452204503,-0.015299031891362292,115879,60454,55425,threshold_85,log_real_price_psf,85,1.0,0.5,triangular,1,0.0,,,-2.0216647536630883
-0.006834732711546866,0.00313964706649622,0.02948719721601519,-0.012988440961879458,-0.0006810244612142748,82052,40007,42045,threshold_90,log_real_price_psf,90,1.0,0.5,triangular,1,0.0,,,-0.6811429047590911
0.06429735869608194,0.0050842801283742375,1.1726078509886807e-36,0.05433216964446844,0.07426254774769545,56378,38404,17974,threshold_75,log_real_price_psf,75,2.0,0.5,triangular,1,0.0,1.05,,6.64094577448906
-0.0436127526010238,0.004146418169083374,7.123995090307413e-26,-0.05173973221242721,-0.035485772989620384,69786,41466,28320,threshold_80,log_real_price_psf,80,2.0,0.5,triangular,1,0.0,1.05,,-4.267539283404909
-0.03948214462038721,0.0037405588508995723,4.808916303960703e-26,-0.04681363996815037,-0.03215064927262405,74720,43270,31450,threshold_85,log_real_price_psf,85,2.0,0.5,triangular,1,0.0,1.05,,-3.871288201622858
-0.03522918760056701,0.00372326028223901,3.023424273807593e-21,-0.04252677775375547,-0.02793159744737855,73953,39637,34316,threshold_90,log_real_price_psf,90,2.0,0.5,triangular,1,0.0,1.05,,-3.4615863172660633
