coef,se,p_value,ci_lo,ci_hi,n,n_left,n_right,spec,outcome,threshold,cutoff_km,bandwidth_km,kernel,poly_order,donut_km,ring_lower_km,extra_formula,pct_effect
-0.0011767272048964395,0.002331493936184895,0.6137628676910435,-0.005746455319818834,0.0033930009100259545,156398,96435,59963,main_minimal,log_real_price_psf,75,1.0,0.5,triangular,1,0.0,,,-0.11760351329256347
0.002281948243728009,0.0012357428603811194,0.06480214395395574,-0.00014010776261898488,0.004704004250075003,156398,96435,59963,main_adjusted,log_real_price_psf,75,1.0,0.5,triangular,1,0.0,,floor_area_sqm + remaining_lease_years + dist_to_nearest_mrt_km + dist_to_nearest_mall_km + dist_to_nearest_hawker_km + dist_to_nearest_busstop_km + countall_0_1km + countall_1_2km + mature_estate + C(year) + C(town),0.22845538692120027
0.06429735869608194,0.0050842801283742375,1.1726078509886807e-36,0.05433216964446844,0.07426254774769545,56378,38404,17974,main_minimal,log_real_price_psf,75,2.0,0.5,triangular,1,0.0,1.05,,6.64094577448906
-0.002693616390092287,0.0022663736116873574,0.2346310328970692,-0.007135708668999507,0.0017484758888149333,56378,38404,17974,main_adjusted,log_real_price_psf,75,2.0,0.5,triangular,1,0.0,1.05,floor_area_sqm + remaining_lease_years + dist_to_nearest_mrt_km + dist_to_nearest_mall_km + dist_to_nearest_hawker_km + dist_to_nearest_busstop_km + countall_0_1km + countall_1_2km + mature_estate + C(year) + C(town),-0.2689991860558183
