coef,se,p_value,ci_lo,ci_hi,n,n_left,n_right,n_clusters,spec,outcome,threshold,cutoff_km,bandwidth_km,donut_km,ring_lower_km,include_controls,add_year_fe,pct_effect
0.005838223655616979,0.016955997047016332,0.7306085385910104,-0.027395530556535028,0.03907197786776899,142777,74906,67871,53,schoolfe_placebo_0.8,log_real_price_psf,80,0.8,0.5,0.0,,False,True,0.5855299297642391
0.015026735983838125,0.012216140935166219,0.21867005000226192,-0.008916900249087666,0.038970372216763915,124189,71869,52320,53,schoolfe_placebo_1.2,log_real_price_psf,80,1.2,0.5,0.0,,False,True,1.514020502501956
